"","catch_trial","image","video","modal","color","percentage_blue","show_cross","catch_trial_answer_correct","language","gender","age","misread_instructions","trial","subjectid","date"
"684",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","m",20,0,3,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"685",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","m",20,0,4,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"686",1,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,1,0,"English","m",20,0,5,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"687",1,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,1,0,"English","m",20,0,6,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"688",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","m",20,0,7,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"689",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English","m",20,0,8,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"690",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English","m",20,0,9,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"691",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"English","m",20,0,10,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"692",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","m",20,0,11,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"693",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English","m",20,0,12,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"694",1,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,0,1,"English","m",20,0,13,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"695",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,1,0,"English","m",20,0,14,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"696",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","m",20,0,15,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"697",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","m",20,0,16,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"698",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","m",20,0,17,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"699",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",20,0,18,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"700",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","m",20,0,19,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"701",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English","m",20,0,20,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"702",1,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,0,1,"English","m",20,0,21,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"703",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","m",20,0,22,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"704",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",20,0,23,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"705",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,0,1,"English","m",20,0,24,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"706",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,0,1,"English","m",20,0,25,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"707",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","m",20,0,26,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"708",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,1,0,"English","m",20,0,27,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"709",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",20,0,28,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"710",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","m",20,0,29,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"711",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","m",20,0,30,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"712",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","m",20,0,31,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"713",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","m",20,0,32,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"714",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"English","m",20,0,33,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"715",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","m",20,0,34,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"716",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","m",20,0,35,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"717",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",20,0,36,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"718",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",20,0,37,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"719",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","m",20,0,38,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"720",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","m",20,0,39,"5a432f906422cae455c6b95e27cf3ed5bd89a307cdd7","2018-11-12T13:43:32-08:00"
"721",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","m",19,0,0,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"722",1,"scene_blue_video_25.gif","blue_might_m","might","blue",25,0,1,"English","m",19,0,1,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"723",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,1,1,"English","m",19,0,2,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"724",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"English","m",19,0,3,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"725",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",19,0,4,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"726",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",19,0,5,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"727",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","m",19,0,6,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"728",1,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,1,1,"English","m",19,0,7,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"729",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English","m",19,0,8,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"730",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",19,0,9,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"731",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,1,1,"English","m",19,0,10,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"732",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","m",19,0,11,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"733",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","m",19,0,12,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"734",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","m",19,0,13,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"735",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","m",19,0,14,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"736",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"English","m",19,0,15,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"737",1,"scene_blue_video_25.gif","blue_might_m","might","blue",25,1,1,"English","m",19,0,16,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"738",1,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,0,1,"English","m",19,0,17,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"739",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","m",19,0,18,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"740",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","m",19,0,19,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"741",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"English","m",19,0,20,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"742",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"English","m",19,0,21,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"743",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","m",19,0,22,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"744",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English","m",19,0,23,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"745",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,1,1,"English","m",19,0,24,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"746",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","m",19,0,25,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"747",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","m",19,0,26,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"748",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",19,0,27,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"749",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English","m",19,0,28,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"750",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","m",19,0,29,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"751",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",19,0,30,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"752",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English","m",19,0,31,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"753",1,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,0,1,"English","m",19,0,32,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"754",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","m",19,0,33,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"755",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","m",19,0,34,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"756",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","m",19,0,35,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"757",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English","m",19,0,36,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"758",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,0,1,"English","m",19,0,37,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"759",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,0,1,"English","m",19,0,38,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"760",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","m",19,0,39,"7c3a6f8ed7f2ed472869d5a1a23dc6cce08d43bc0d0c","2018-11-12T15:42:23-08:00"
"761",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","f",18,0,0,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"762",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",18,0,1,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"763",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","f",18,0,2,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"764",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"English","f",18,0,3,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"765",1,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,1,1,"English","f",18,0,4,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"766",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,1,1,"English","f",18,0,5,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"767",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"English","f",18,0,6,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"768",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English","f",18,0,7,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"769",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",18,0,8,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"770",1,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,0,1,"English","f",18,0,9,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"771",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English","f",18,0,10,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"772",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","f",18,0,11,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"773",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",18,0,12,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"774",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English","f",18,0,13,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"775",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English","f",18,0,14,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"776",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",18,0,15,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"777",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","f",18,0,16,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"778",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",18,0,17,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"779",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",18,0,18,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"780",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",18,0,19,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"781",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",18,0,20,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"782",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"English","f",18,0,21,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"783",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","f",18,0,22,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"784",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","f",18,0,23,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"785",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",18,0,24,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"786",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","f",18,0,25,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"787",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","f",18,0,26,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"788",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",18,0,27,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"789",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",18,0,28,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"790",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,1,1,"English","f",18,0,29,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"791",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,1,1,"English","f",18,0,30,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"792",1,"scene_blue_video_25.gif","blue_might_m","might","blue",25,0,1,"English","f",18,0,31,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"793",1,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,0,1,"English","f",18,0,32,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"794",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,1,1,"English","f",18,0,33,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"795",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",18,0,34,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"796",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","f",18,0,35,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"797",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",18,0,36,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"798",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",18,0,37,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"799",1,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,0,1,"English","f",18,0,38,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"800",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",18,0,39,"e46e0e5636cc5e66f69ee55f2945bd96c8e1f8cd2236","2018-11-12T17:34:23-08:00"
"801",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"Mandarin, ENglish","f",23,0,0,"7506eeff6b61e6dedf4b10687012cbf16c796f61d189","2018-11-12T19:03:42-08:00"
"802",1,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,0,1,"Mandarin, ENglish","f",23,0,1,"7506eeff6b61e6dedf4b10687012cbf16c796f61d189","2018-11-12T19:03:42-08:00"
"803",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"Mandarin, ENglish","f",23,0,2,"7506eeff6b61e6dedf4b10687012cbf16c796f61d189","2018-11-12T19:03:42-08:00"
"804",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"Mandarin, ENglish","f",23,0,3,"7506eeff6b61e6dedf4b10687012cbf16c796f61d189","2018-11-12T19:03:42-08:00"
"805",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"Mandarin, ENglish","f",23,0,4,"7506eeff6b61e6dedf4b10687012cbf16c796f61d189","2018-11-12T19:03:42-08:00"
"806",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"Mandarin, ENglish","f",23,0,5,"7506eeff6b61e6dedf4b10687012cbf16c796f61d189","2018-11-12T19:03:42-08:00"
"807",1,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,1,1,"Mandarin, ENglish","f",23,0,6,"7506eeff6b61e6dedf4b10687012cbf16c796f61d189","2018-11-12T19:03:42-08:00"
